id,cell,lang,label,rung,family,role,verdict,rate_warp,source,channel,arm,fps,n_frames,m.dur_s,m.amp,m.vel_rms,m.vel_rms_excess,m.noise_sigma,m.thr_used,m.n_events,m.event_rate,m.prom_median,m.prom_max,m.max_over_median,m.gini,m.cv,m.mean_in_span,fplan.n_f0_peaks,fplan.n_events,fplan.recall,fplan.precision,fplan.events_per_f0,fplan.recall_chance,fplan.recall_excess,fplan.precision_chance,fplan.precision_excess,fplan.hits,fpost.n_f0_peaks,fpost.n_events,fpost.recall,fpost.precision,fpost.events_per_f0,fpost.recall_chance,fpost.recall_excess,fpost.precision_chance,fpost.precision_excess,fpost.hits,coup.r_phrase,coup.lag_phrase,coup.r_tone,coup.lag_tone,coup.r_phrase_rev,coup.r_tone_rev,coup.tone_band_frac,accent_resp_median,fplan.recall_chance_cross,fplan.recall_excess_cross,x.k_praat,x.k_pyin,x.g_ip,x.reg_praat,x.reg_pyin,x.d_rms_speech_db
jp_jvnvF2_reg1_hap__k050,jp_jvnvF2_reg1_hap,jp,hap,k050,span,rung,ok,1,medtalk,brow_inner,clean,60,390,5.18333,0.080913,0.169217,0.161911,0.00811544,0.0366537,3,0.578778,0.047047,0.0550517,1.17014,0.0644379,0.118858,0.546415,6,3,0.166667,0.333333,0.5,0.303333,-0.136667,0.603333,-0.27,1,6,3,0,0,0.5,0.174167,-0.174167,0.348333,-0.348333,0,0.231877,0.133333,0.187594,0.116667,0.484162,0.18368,0.270438,0.0322827,0.5,-0.333333,0.497,0.496,0.967,-0.178,0,0
jp_jvnvF2_reg1_hap__k050,jp_jvnvF2_reg1_hap,jp,hap,k050,span,rung,ok,1,medtalk,brow_inner,noise,60,390,5.18333,0.082002,0.174014,0.16248,0.0102791,0.0391222,3,0.578778,0.0479187,0.0562228,1.1733,0.0493495,0.0944012,0.546447,6,3,0.166667,0.333333,0.5,0.303333,-0.136667,0.603333,-0.27,1,6,3,0,0,0.5,0.174167,-0.174167,0.348333,-0.348333,0,,,,,,,,,0.444444,-0.277778,0.497,0.496,0.967,-0.178,0,0
jp_jvnvF2_reg1_hap__k050,jp_jvnvF2_reg1_hap,jp,hap,k050,span,rung,ok,1,medtalk,brow_outer,clean,60,390,5.18333,0.0724831,0.163479,0.160107,0.00544996,0.0273365,3,0.578778,0.0344863,0.0455371,1.32044,0.0904227,0.17222,0.175695,6,3,0.166667,0.333333,0.5,0.325,-0.158333,0.645,-0.311667,1,6,3,0,0,0.5,0.1675,-0.1675,0.335,-0.335,0,0.33858,0.2,0.229058,-0.133333,0.277843,0.203379,0.362444,0.031786,0.388889,-0.222222,0.497,0.496,0.967,-0.178,0,0
jp_jvnvF2_reg1_hap__k050,jp_jvnvF2_reg1_hap,jp,hap,k050,span,rung,ok,1,medtalk,brow_outer,noise,60,390,5.18333,0.0718887,0.169202,0.164986,0.00619319,0.0288394,3,0.578778,0.0346175,0.047659,1.37673,0.104129,0.198682,0.175538,6,3,0.166667,0.333333,0.5,0.325,-0.158333,0.645,-0.311667,1,6,3,0,0,0.5,0.1675,-0.1675,0.335,-0.335,0,,,,,,,,,0.333333,-0.166667,0.497,0.496,0.967,-0.178,0,0
jp_jvnvF2_reg1_hap__k050,jp_jvnvF2_reg1_hap,jp,hap,k050,span,rung,ok,1,medtalk,lid_upper,clean,60,390,5.18333,0.0170341,0.0554508,0.0538,0.00221581,0.0104121,3,0.578778,0.0116648,0.0119412,1.0237,0.0160476,0.0300384,0.00734415,6,3,0.333333,0.666667,0.5,0.271667,0.0616667,0.63,0.0366667,2,6,3,0.166667,0.333333,0.5,0.163333,0.00333333,0.326667,0.00666667,1,0.156235,-0.0833333,0.17373,0.5,0.394351,0.308976,0.634803,0.00974261,0.277778,0.0555556,0.497,0.496,0.967,-0.178,0,0
jp_jvnvF2_reg1_hap__k050,jp_jvnvF2_reg1_hap,jp,hap,k050,span,rung,ok,1,medtalk,lid_upper,noise,60,390,5.18333,0.0173446,0.0555144,0.0538183,0.00224688,0.0101982,3,0.578778,0.0118821,0.0118842,1.00018,0.0157176,0.0332992,0.00735933,6,3,0.333333,0.666667,0.5,0.271667,0.0616667,0.63,0.0366667,2,6,3,0.166667,0.333333,0.5,0.163333,0.00333333,0.326667,0.00666667,1,,,,,,,,,0.277778,0.0555556,0.497,0.496,0.967,-0.178,0,0
jp_jvnvF2_reg1_hap__k050,jp_jvnvF2_reg1_hap,jp,hap,k050,span,rung,ok,1,medtalk,jaw,clean,60,390,5.18333,0.204542,0.55058,0.547866,0.00900974,0.0370971,9,1.73633,0.117045,0.160416,1.37056,0.190844,0.340579,0.198951,6,9,0.833333,0.555556,1.5,0.811667,0.0216667,0.630556,-0.075,5,6,9,0.333333,0.222222,1.5,0.521667,-0.188333,0.350556,-0.128333,2,0.262309,-0.133333,0.245903,-0.183333,0.105625,0.190955,0.246697,0.131815,0.722222,0.111111,0.497,0.496,0.967,-0.178,0,0
jp_jvnvF2_reg1_hap__k050,jp_jvnvF2_reg1_hap,jp,hap,k050,span,rung,ok,1,medtalk,jaw,noise,60,390,5.18333,0.205135,0.551437,0.545415,0.0134102,0.0472857,9,1.73633,0.116502,0.156637,1.3445,0.196024,0.353384,0.199091,6,9,0.833333,0.555556,1.5,0.801667,0.0316667,0.629444,-0.0738889,5,6,9,0.333333,0.222222,1.5,0.516667,-0.183333,0.348889,-0.126667,2,,,,,,,,,0.722222,0.111111,0.497,0.496,0.967,-0.178,0,0
jp_jvnvF2_reg1_hap__k050,jp_jvnvF2_reg1_hap,jp,hap,k050,span,rung,ok,1,medtalk,brow_inner_net,clean,60,390,5.18333,0.101496,0.224932,0.218793,0.00861147,0.0468255,3,0.578778,0.0520626,0.0537275,1.03198,0.0230243,0.043277,0.538375,6,3,0.166667,0.333333,0.5,0.305833,-0.139167,0.608333,-0.275,1,6,3,0,0,0.5,0.170833,-0.170833,0.341667,-0.341667,0,,,,,,,,,0.722222,-0.555556,0.497,0.496,0.967,-0.178,0,0
jp_jvnvF2_reg1_hap__k050,jp_jvnvF2_reg1_hap,jp,hap,k050,span,rung,ok,1,medtalk,brow_inner_net,noise,60,390,5.18333,0.100893,0.221757,0.212736,0.0103303,0.0498992,2,0.385852,0.0525894,0.0531211,1.01011,,,0.538665,6,2,0.166667,0.5,0.333333,0.214167,-0.0475,0.63,-0.13,1,6,2,0,0,0.333333,0.116667,-0.116667,0.35,-0.35,0,,,,,,,,,0.5,-0.333333,0.497,0.496,0.967,-0.178,0,0
jp_jvnvF2_reg1_hap__k050,jp_jvnvF2_reg1_hap,jp,hap,k050,span,rung,ok,1,medtalk,brow_outer_net,clean,60,390,5.18333,0.0978827,0.230788,0.227705,0.00620312,0.0357043,4,0.771704,0.0513023,0.0598493,1.1666,0.0890306,0.162008,0.167655,6,4,0.333333,0.5,0.666667,0.441667,-0.108333,0.65625,-0.15625,2,6,4,0,0,0.666667,0.2225,-0.2225,0.33375,-0.33375,0,,,,,,,,,0.5,-0.166667,0.497,0.496,0.967,-0.178,0,0
jp_jvnvF2_reg1_hap__k050,jp_jvnvF2_reg1_hap,jp,hap,k050,span,rung,ok,1,medtalk,brow_outer_net,noise,60,390,5.18333,0.0974391,0.233075,0.22877,0.00735693,0.0423602,3,0.578778,0.0562726,0.0601329,1.0686,0.0574726,0.109073,0.168001,6,3,0.166667,0.333333,0.5,0.335,-0.168333,0.665,-0.331667,1,6,3,0,0,0.5,0.1775,-0.1775,0.355,-0.355,0,,,,,,,,,0.277778,-0.111111,0.497,0.496,0.967,-0.178,0,0
jp_jvnvF2_reg1_hap__k050,jp_jvnvF2_reg1_hap,jp,hap,k050,span,rung,ok,1,f0_follower,brow_inner,clean,60,390,5.18333,3.89403,6.62555,6.62554,0.00161599,0.545342,3,0.578778,2.47995,2.77151,1.11757,0.0899406,0.169339,0.925684,6,3,0.5,1,0.5,0.325833,0.174167,0.643333,0.356667,3,6,3,0.333333,0.666667,0.5,0.186667,0.146667,0.373333,0.293333,2,0.559231,0,0.234695,-0.05,-0.000543294,0.130997,0.0148279,0.908895,0.5,0,0.497,0.496,0.967,-0.178,0,0
jp_jvnvF2_reg1_hap__k050,jp_jvnvF2_reg1_hap,jp,hap,k050,span,rung,ok,1,f0_follower,brow_inner,noise,60,390,5.18333,4.07493,6.7521,6.65354,0.189657,0.767961,3,0.578778,2.52939,2.76234,1.0921,0.100566,0.194126,0.928303,6,3,0.5,1,0.5,0.3225,0.1775,0.64,0.36,3,6,3,0.333333,0.666667,0.5,0.18,0.153333,0.36,0.306667,2,,,,,,,,,0.5,0,0.497,0.496,0.967,-0.178,0,0
jp_jvnvF2_reg1_hap__k050,jp_jvnvF2_reg1_hap,jp,hap,k050,span,rung,ok,1,f0_follower,brow_outer,clean,60,390,5.18333,3.89403,6.62555,6.62554,0.00161599,0.545342,3,0.578778,2.47995,2.77151,1.11757,0.0899406,0.169339,0.925684,6,3,0.5,1,0.5,0.325833,0.174167,0.643333,0.356667,3,6,3,0.333333,0.666667,0.5,0.186667,0.146667,0.373333,0.293333,2,0.559231,0,0.234695,-0.05,-0.000543294,0.130997,0.0148279,0.908895,0.5,0,0.497,0.496,0.967,-0.178,0,0
jp_jvnvF2_reg1_hap__k050,jp_jvnvF2_reg1_hap,jp,hap,k050,span,rung,ok,1,f0_follower,brow_outer,noise,60,390,5.18333,4.1108,6.67963,6.58101,0.188681,0.797048,3,0.578778,2.66562,2.71689,1.01923,0.0887183,0.183339,0.942985,6,3,0.5,1,0.5,0.32,0.18,0.64,0.36,3,6,3,0.5,1,0.5,0.1875,0.3125,0.375,0.625,3,,,,,,,,,0.444444,0.0555556,0.497,0.496,0.967,-0.178,0,0
jp_jvnvF2_reg1_hap__k050,jp_jvnvF2_reg1_hap,jp,hap,k050,span,rung,ok,1,energy_follower,brow_inner,clean,60,390,5.18333,21.9191,61.4819,61.4745,0.157764,1.62059,11,2.12219,8.26245,17.9736,2.17533,0.279319,0.502171,17.6025,6,11,1,0.636364,1.83333,0.945,0.055,0.624091,0.0122727,6,6,11,0.5,0.272727,1.83333,0.640833,-0.140833,0.349545,-0.0768182,3,0.343482,0.216667,0.202008,0.166667,0.337284,0.226555,0.137955,14.2233,0.777778,0.222222,0.497,0.496,0.967,-0.178,0,0
jp_jvnvF2_reg1_hap__k050,jp_jvnvF2_reg1_hap,jp,hap,k050,span,rung,ok,1,energy_follower,brow_inner,noise,60,390,5.18333,22.3098,61.6485,61.5374,0.610641,2.36712,10,1.92926,9.28965,17.7466,1.91037,0.242226,0.440512,17.6107,6,10,1,0.7,1.66667,0.8875,0.1125,0.6295,0.0705,6,6,10,0.333333,0.2,1.66667,0.583333,-0.25,0.35,-0.15,2,,,,,,,,,0.777778,0.222222,0.497,0.496,0.967,-0.178,0,0
jp_jvnvF2_reg1_hap__k050,jp_jvnvF2_reg1_hap,jp,hap,k050,span,rung,ok,1,energy_follower,brow_outer,clean,60,390,5.18333,21.9191,61.4819,61.4745,0.157764,1.62059,11,2.12219,8.26245,17.9736,2.17533,0.279319,0.502171,17.6025,6,11,1,0.636364,1.83333,0.945,0.055,0.624091,0.0122727,6,6,11,0.5,0.272727,1.83333,0.640833,-0.140833,0.349545,-0.0768182,3,0.343482,0.216667,0.202008,0.166667,0.337284,0.226555,0.137955,14.2233,0.777778,0.222222,0.497,0.496,0.967,-0.178,0,0
jp_jvnvF2_reg1_hap__k050,jp_jvnvF2_reg1_hap,jp,hap,k050,span,rung,ok,1,energy_follower,brow_outer,noise,60,390,5.18333,22.3437,61.5635,61.4803,0.527857,2.28972,10,1.92926,9.10196,18.243,2.0043,0.232574,0.431219,17.543,6,10,1,0.7,1.66667,0.888333,0.111667,0.631,0.069,6,6,10,0.333333,0.2,1.66667,0.5825,-0.249167,0.3495,-0.1495,2,,,,,,,,,0.777778,0.222222,0.497,0.496,0.967,-0.178,0,0
jp_jvnvF2_reg1_hap__k050,jp_jvnvF2_reg1_hap,jp,hap,k050,span,rung,ok,1,medtalk_st,intensity,clean,60,390,5.18333,0.0860038,0.330419,0.329696,0.00360617,0.023086,10,1.92926,0.0390683,0.0538693,1.37885,0.125427,0.221508,0.553572,6,10,1,0.6,1.66667,0.879167,0.120833,0.64,-0.04,6,6,10,0.5,0.3,1.66667,0.5875,-0.0875,0.3645,-0.0645,3,,,,,,,,,0.777778,0.222222,0.497,0.496,0.967,-0.178,0,0
jp_jvnvF2_reg1_hap__k075,jp_jvnvF2_reg1_hap,jp,hap,k075,span,rung,ok,1,emoface,brow_inner,clean,60,390,5.18333,0.116577,0.150156,0.150143,0.000331348,0.0114082,7,1.35048,0.0197409,0.0558644,2.82988,0.32379,0.598911,0.567277,6,7,0.666667,0.571429,1.16667,0.6875,-0.0208333,0.64,-0.0685714,4,6,7,0.166667,0.142857,1.16667,0.3925,-0.225833,0.342143,-0.199286,1,0.547783,0.183333,0.15338,0.433333,0.550707,0.100116,0.0278604,0.0406898,0.555556,0.111111,0.744,0.747,0.98,-0.082,0,0
jp_jvnvF2_reg1_hap__k075,jp_jvnvF2_reg1_hap,jp,hap,k075,span,rung,ok,1,emoface,brow_inner,noise,60,390,5.18333,0.114685,0.152113,0.150015,0.00415443,0.0158561,4,0.771704,0.0491922,0.056044,1.13929,0.151455,0.301366,0.56753,6,4,0.166667,0.25,0.666667,0.433333,-0.266667,0.64375,-0.39375,1,6,4,0.166667,0.25,0.666667,0.216667,-0.05,0.325,-0.075,1,,,,,,,,,0.5,-0.333333,0.744,0.747,0.98,-0.082,0,0
jp_jvnvF2_reg1_hap__k075,jp_jvnvF2_reg1_hap,jp,hap,k075,span,rung,ok,1,emoface,brow_outer,clean,60,390,5.18333,0.0461427,0.119496,0.119488,0.000226373,0.00991129,7,1.35048,0.0191486,0.0298714,1.55998,0.205512,0.365233,0.15881,6,7,0.666667,0.571429,1.16667,0.690833,-0.0241667,0.641429,-0.07,4,6,7,0.333333,0.285714,1.16667,0.415,-0.0816667,0.355714,-0.07,2,0.566179,-0.0666667,0.178938,0.35,0.401252,0.178716,0.0735884,0.0215271,0.666667,0,0.744,0.747,0.98,-0.082,0,0
jp_jvnvF2_reg1_hap__k075,jp_jvnvF2_reg1_hap,jp,hap,k075,span,rung,ok,1,emoface,brow_outer,noise,60,390,5.18333,0.0459971,0.1161,0.114187,0.0034626,0.0132362,4,0.771704,0.0263553,0.0315975,1.1989,0.0860529,0.160197,0.158518,6,4,0.333333,0.5,0.666667,0.426667,-0.0933333,0.63375,-0.13375,2,6,4,0,0,0.666667,0.225,-0.225,0.3375,-0.3375,0,,,,,,,,,0.611111,-0.277778,0.744,0.747,0.98,-0.082,0,0
jp_jvnvF2_reg1_hap__k075,jp_jvnvF2_reg1_hap,jp,hap,k075,span,rung,ok,1,emoface,lid_upper,clean,60,390,5.18333,0.0597272,0.128105,0.128094,0.000278093,0.00167384,10,1.92926,0.0304188,0.0396975,1.30503,0.355495,0.664016,0.0231375,6,10,0.833333,0.6,1.66667,0.835833,-0.0025,0.6235,-0.0235,5,6,10,0.333333,0.2,1.66667,0.5425,-0.209167,0.332,-0.132,2,0.234737,0.2,0.286253,-0.15,0.152221,0.106706,0.0448461,0.0364039,0.833333,0,0.744,0.747,0.98,-0.082,0,0
jp_jvnvF2_reg1_hap__k075,jp_jvnvF2_reg1_hap,jp,hap,k075,span,rung,ok,1,emoface,lid_upper,noise,60,390,5.18333,0.059924,0.128451,0.128413,0.000521006,0.00207559,10,1.92926,0.0305037,0.0396491,1.29981,0.354292,0.661946,0.0231547,6,10,0.833333,0.6,1.66667,0.835833,-0.0025,0.6225,-0.0225,5,6,10,0.333333,0.2,1.66667,0.545833,-0.2125,0.332,-0.132,2,,,,,,,,,0.833333,0,0.744,0.747,0.98,-0.082,0,0
jp_jvnvF2_reg1_hap__k075,jp_jvnvF2_reg1_hap,jp,hap,k075,span,rung,ok,1,emoface,jaw,clean,60,390,5.18333,0.381135,1.02044,1.02034,0.00236605,0.0321294,9,1.73633,0.177851,0.355335,1.99794,0.34508,0.61169,0.206501,6,9,0.833333,0.666667,1.5,0.831667,0.00166667,0.631111,0.0355556,5,6,9,0.333333,0.222222,1.5,0.4925,-0.159167,0.337778,-0.115556,2,0.270416,0.2,0.324189,-0.133333,0.256019,0.124333,0.0713658,0.219004,0.666667,0.166667,0.744,0.747,0.98,-0.082,0,0
jp_jvnvF2_reg1_hap__k075,jp_jvnvF2_reg1_hap,jp,hap,k075,span,rung,ok,1,emoface,jaw,noise,60,390,5.18333,0.380302,1.02762,1.02561,0.0106031,0.0432549,8,1.54341,0.200533,0.357517,1.78283,0.280219,0.497242,0.205496,6,8,0.833333,0.625,1.33333,0.756667,0.0766667,0.626875,-0.001875,5,6,8,0.333333,0.25,1.33333,0.429167,-0.0958333,0.3325,-0.0825,2,,,,,,,,,0.611111,0.222222,0.744,0.747,0.98,-0.082,0,0
jp_jvnvF2_reg1_hap__k075,jp_jvnvF2_reg1_hap,jp,hap,k075,span,rung,ok,1,emoface,brow_inner_net,clean,60,390,5.18333,0.130765,0.167239,0.167227,0.000335075,0.0172364,3,0.578778,0.0715417,0.07311,1.02192,0.0658888,0.134525,0.552897,6,3,0.166667,0.333333,0.5,0.321667,-0.155,0.638333,-0.305,1,6,3,0.166667,0.333333,0.5,0.164167,0.0025,0.328333,0.005,1,,,,,,,,,0.555556,-0.388889,0.744,0.747,0.98,-0.082,0,0
jp_jvnvF2_reg1_hap__k075,jp_jvnvF2_reg1_hap,jp,hap,k075,span,rung,ok,1,emoface,brow_inner_net,noise,60,390,5.18333,0.12938,0.173553,0.170153,0.0056406,0.0253237,3,0.578778,0.0650703,0.07784,1.19624,0.0715389,0.132246,0.552403,6,3,0.166667,0.333333,0.5,0.321667,-0.155,0.638333,-0.305,1,6,3,0.166667,0.333333,0.5,0.164167,0.0025,0.328333,0.005,1,,,,,,,,,0.555556,-0.388889,0.744,0.747,0.98,-0.082,0,0
jp_jvnvF2_reg1_hap__k075,jp_jvnvF2_reg1_hap,jp,hap,k075,span,rung,ok,1,emoface,brow_outer_net,clean,60,390,5.18333,0.0540794,0.145919,0.145904,0.000342173,0.017464,5,0.96463,0.0383031,0.0456751,1.19246,0.117912,0.213244,0.144431,6,5,0.666667,0.8,0.833333,0.535833,0.130833,0.639,0.161,4,6,5,0.333333,0.4,0.833333,0.298333,0.035,0.358,0.042,2,,,,,,,,,0.611111,0.0555556,0.744,0.747,0.98,-0.082,0,0
jp_jvnvF2_reg1_hap__k075,jp_jvnvF2_reg1_hap,jp,hap,k075,span,rung,ok,1,emoface,brow_outer_net,noise,60,390,5.18333,0.0547317,0.145639,0.140383,0.00639787,0.0244277,4,0.771704,0.0373781,0.0499828,1.33722,0.10176,0.187136,0.14417,6,4,0.5,0.75,0.666667,0.426667,0.0733333,0.635,0.115,3,6,4,0.166667,0.25,0.666667,0.23,-0.0633333,0.345,-0.095,1,,,,,,,,,0.666667,-0.166667,0.744,0.747,0.98,-0.082,0,0
jp_jvnvF2_reg1_hap__k075,jp_jvnvF2_reg1_hap,jp,hap,k075,span,rung,ok,1,emotalk,brow_inner,clean,30,196,5.2,0.143619,0.3525,0.347668,0.00678609,0.0183262,8,1.53846,0.0671579,0.162193,2.4151,0.350131,0.631286,0.132766,6,8,0.833333,0.75,1.33333,0.6925,0.140833,0.63,0.12,5,6,8,0.666667,0.5,1.33333,0.450833,0.215833,0.344375,0.155625,4,0.233694,0.383333,0.247748,0.366667,0.432496,0.196411,0.11684,0.102889,0.777778,0.0555556,0.744,0.747,0.98,-0.082,0,0
jp_jvnvF2_reg1_hap__k075,jp_jvnvF2_reg1_hap,jp,hap,k075,span,rung,ok,1,emotalk,brow_inner,noise,30,196,5.2,0.143398,0.352593,0.347092,0.00723863,0.0226895,8,1.53846,0.0665046,0.161678,2.43108,0.344152,0.620473,0.132634,6,8,0.833333,0.75,1.33333,0.6925,0.140833,0.63,0.12,5,6,8,0.666667,0.5,1.33333,0.450833,0.215833,0.344375,0.155625,4,,,,,,,,,0.777778,0.0555556,0.744,0.747,0.98,-0.082,0,0
jp_jvnvF2_reg1_hap__k075,jp_jvnvF2_reg1_hap,jp,hap,k075,span,rung,ok,1,emotalk,brow_outer,clean,30,196,5.2,0.119021,0.315286,0.309466,0.00703509,0.0140768,8,1.53846,0.0466346,0.13569,2.90963,0.338803,0.653469,0.0613256,6,8,0.833333,0.75,1.33333,0.706667,0.126667,0.634375,0.115625,5,6,8,0.666667,0.5,1.33333,0.461667,0.205,0.349375,0.150625,4,0.231716,0.4,0.295591,0.366667,0.404345,0.180279,0.14871,0.0840462,0.777778,0.0555556,0.744,0.747,0.98,-0.082,0,0
jp_jvnvF2_reg1_hap__k075,jp_jvnvF2_reg1_hap,jp,hap,k075,span,rung,ok,1,emotalk,brow_outer,noise,30,196,5.2,0.12028,0.314823,0.309262,0.00687349,0.0159763,7,1.34615,0.049409,0.134373,2.7196,0.280743,0.553816,0.0611627,6,7,0.833333,0.714286,1.16667,0.705833,0.1275,0.635,0.0792857,5,6,7,0.666667,0.571429,1.16667,0.415833,0.250833,0.356429,0.215,4,,,,,,,,,0.833333,0,0.744,0.747,0.98,-0.082,0,0
jp_jvnvF2_reg1_hap__k075,jp_jvnvF2_reg1_hap,jp,hap,k075,span,rung,ok,1,emotalk,lid_upper,clean,30,196,5.2,0.373106,0.975306,0.963258,0.0178313,0.0431765,8,1.53846,0.131568,0.222834,1.69368,0.24793,0.448922,0.12936,6,8,0.833333,0.75,1.33333,0.788333,0.045,0.638125,0.111875,5,6,8,0.5,0.375,1.33333,0.493333,0.00666667,0.37375,0.00125,3,0.39022,0.183333,0.160944,0.366667,0.54796,0.164394,0.169208,0.141536,0.944444,-0.111111,0.744,0.747,0.98,-0.082,0,0
jp_jvnvF2_reg1_hap__k075,jp_jvnvF2_reg1_hap,jp,hap,k075,span,rung,ok,1,emotalk,lid_upper,noise,30,196,5.2,0.371972,0.969081,0.956045,0.0184836,0.0577473,8,1.53846,0.131986,0.227412,1.723,0.245683,0.446008,0.129158,6,8,0.833333,0.75,1.33333,0.788333,0.045,0.638125,0.111875,5,6,8,0.5,0.375,1.33333,0.493333,0.00666667,0.37375,0.00125,3,,,,,,,,,0.888889,-0.0555556,0.744,0.747,0.98,-0.082,0,0
jp_jvnvF2_reg1_hap__k075,jp_jvnvF2_reg1_hap,jp,hap,k075,span,rung,ok,1,emotalk,jaw,clean,30,196,5.2,0.291091,0.820696,0.812172,0.0137653,0.04208,9,1.73077,0.158462,0.247153,1.5597,0.256849,0.456267,0.241054,6,9,0.833333,0.777778,1.5,0.755833,0.0775,0.618333,0.159444,5,6,9,0.833333,0.555556,1.5,0.499167,0.334167,0.338333,0.217222,5,0.419645,0.45,0.211505,-0.166667,0.504477,0.204202,0.17756,0.17531,0.611111,0.222222,0.744,0.747,0.98,-0.082,0,0
jp_jvnvF2_reg1_hap__k075,jp_jvnvF2_reg1_hap,jp,hap,k075,span,rung,ok,1,emotalk,jaw,noise,30,196,5.2,0.288055,0.817976,0.807174,0.0154585,0.0479203,9,1.73077,0.15657,0.244095,1.55902,0.261873,0.463391,0.240182,6,9,0.833333,0.777778,1.5,0.755833,0.0775,0.621667,0.156111,5,6,9,0.833333,0.555556,1.5,0.5,0.333333,0.338889,0.216667,5,,,,,,,,,0.611111,0.222222,0.744,0.747,0.98,-0.082,0,0
jp_jvnvF2_reg1_hap__k075,jp_jvnvF2_reg1_hap,jp,hap,k075,span,rung,ok,1,emotalk,brow_inner_net,clean,30,196,5.2,0.330531,0.782093,0.771211,0.015169,0.049989,6,1.15385,0.18522,0.284649,1.53682,0.154482,0.286419,-0.147612,6,6,0.833333,0.833333,1,0.639167,0.194167,0.6375,0.195833,5,6,6,0.5,0.5,1,0.359167,0.140833,0.359167,0.140833,3,,,,,,,,,0.833333,0,0.744,0.747,0.98,-0.082,0,0
jp_jvnvF2_reg1_hap__k075,jp_jvnvF2_reg1_hap,jp,hap,k075,span,rung,ok,1,emotalk,brow_inner_net,noise,30,196,5.2,0.332515,0.78669,0.771927,0.0176984,0.0621414,6,1.15385,0.185105,0.284355,1.53618,0.148911,0.275418,-0.148172,6,6,0.833333,0.833333,1,0.635833,0.1975,0.634167,0.199167,5,6,6,0.5,0.5,1,0.358333,0.141667,0.358333,0.141667,3,,,,,,,,,0.777778,0.0555556,0.744,0.747,0.98,-0.082,0,0
jp_jvnvF2_reg1_hap__k075,jp_jvnvF2_reg1_hap,jp,hap,k075,span,rung,ok,1,emotalk,brow_outer_net,clean,30,196,5.2,0.299757,0.731782,0.721346,0.014368,0.046986,6,1.15385,0.184787,0.244565,1.3235,0.142665,0.270513,-0.219052,6,6,0.833333,0.833333,1,0.635833,0.1975,0.634167,0.199167,5,6,6,0.5,0.5,1,0.358333,0.141667,0.358333,0.141667,3,,,,,,,,,0.777778,0.0555556,0.744,0.747,0.98,-0.082,0,0
jp_jvnvF2_reg1_hap__k075,jp_jvnvF2_reg1_hap,jp,hap,k075,span,rung,ok,1,emotalk,brow_outer_net,noise,30,196,5.2,0.302419,0.735056,0.720718,0.0168564,0.0523571,6,1.15385,0.188148,0.24545,1.30456,0.144077,0.270528,-0.2198,6,6,0.833333,0.833333,1,0.635833,0.1975,0.634167,0.199167,5,6,6,0.5,0.5,1,0.358333,0.141667,0.358333,0.141667,3,,,,,,,,,0.777778,0.0555556,0.744,0.747,0.98,-0.082,0,0
jp_jvnvF2_reg1_hap__k075,jp_jvnvF2_reg1_hap,jp,hap,k075,span,rung,ok,1,emote,brow_inner,clean,25,162,5.2,0.0498351,0.126961,0.121166,0.00404247,0.0224811,4,0.769231,0.0335889,0.0345118,1.02748,0.0627923,0.13164,0.259399,6,4,0.333333,0.5,0.666667,0.4225,-0.0891667,0.62875,-0.12875,2,6,4,0.166667,0.25,0.666667,0.215833,-0.0491667,0.32375,-0.07375,1,0.345541,-0.2,0.295873,-0.2,0.449115,0.227234,0.127025,0.020876,0.5,-0.166667,0.744,0.747,0.98,-0.082,0,0
jp_jvnvF2_reg1_hap__k075,jp_jvnvF2_reg1_hap,jp,hap,k075,span,rung,ok,1,emote,brow_inner,noise,25,162,5.2,0.0494073,0.128713,0.123263,0.00395078,0.0224939,4,0.769231,0.0334499,0.0350232,1.04703,0.0616814,0.121742,0.259357,6,4,0.333333,0.5,0.666667,0.4225,-0.0891667,0.62875,-0.12875,2,6,4,0.166667,0.25,0.666667,0.215833,-0.0491667,0.32375,-0.07375,1,,,,,,,,,0.5,-0.166667,0.744,0.747,0.98,-0.082,0,0
jp_jvnvF2_reg1_hap__k075,jp_jvnvF2_reg1_hap,jp,hap,k075,span,rung,ok,1,emote,brow_outer,clean,25,162,5.2,0.0157717,0.0518742,0.0497432,0.00156883,0.00700659,8,1.53846,0.00992925,0.0120986,1.21848,0.101382,0.185337,0.0957778,6,8,0.666667,0.625,1.33333,0.720833,-0.0541667,0.62,0.005,4,6,8,0.166667,0.125,1.33333,0.459167,-0.2925,0.344375,-0.219375,1,0.409425,-0.183333,0.290393,0.483333,0.519632,0.226866,0.240456,0.00722956,0.833333,-0.166667,0.744,0.747,0.98,-0.082,0,0
jp_jvnvF2_reg1_hap__k075,jp_jvnvF2_reg1_hap,jp,hap,k075,span,rung,ok,1,emote,brow_outer,noise,25,162,5.2,0.01578,0.0518852,0.0496583,0.00160316,0.00774984,6,1.15385,0.0101622,0.0123525,1.21554,0.0656485,0.122675,0.0958061,6,6,0.5,0.5,1,0.5875,-0.0875,0.6225,-0.1225,3,6,6,0,0,1,0.351667,-0.351667,0.351667,-0.351667,0,,,,,,,,,0.722222,-0.222222,0.744,0.747,0.98,-0.082,0,0
